trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	dvars_std	dvars_nstd	dvars_vstd	framewise_displacement	aqi	aor
0.0	-0.0	0.0	-0.0	0.0	-0.0	n/a	n/a	n/a	n/a	0.00378424	0.00113
-0.004	0.0004	0.0491	-1.9198621771937625e-05	-0.00011344640137963142	-3.4906585039886588e-06	1.30641758	30.60345268	1.08366799	0.06030678408277789	0.00386274	0.00193
-0.0072	-0.03	0.049	-0.0005672320068981572	-4.537856055185256e-05	-6.45771823237902e-05	1.27706373	29.91582298	1.06413398	0.06755938748868999	0.00320131	0.00041
0.0039	-0.0091	0.0281	-0.0006859143960337716	1.3962634015954635e-05	-2.094395102393195e-05	1.06839383	25.02763176	0.96534233	0.063982840750164	0.00265217	0.00032
0.0011	-0.0068	0.0564	-0.0005515240436302081	-7.853981633974481e-05	-2.96705972839036e-05	1.04897439	24.57272339	0.96548745	0.045180972450961726	0.00288504	0.00053
-0.0044	-0.0186	0.0617	-0.0004258603374866164	7.504915783575618e-05	-0.00013264502315156904	1.05547071	24.7249012	0.96165428	0.041711355309337915	0.00252205	0.00026
-0.0013	-0.0277	0.0725	-0.0006073745796940267	9.075712110370512e-05	-0.00011344640137963142	0.89856702	21.04935837	0.8841567	0.03382104136236484	0.0028066	0.00015
-0.0009	-0.0161	0.0826	-0.001043706892692609	9.42477796076938e-05	-0.00018500490071139895	0.89298499	20.91859627	0.88076892	0.04766907354171694	0.00260967	0.00017
0.0034	-0.013	0.0774	-0.001322959573011702	0.00015009831567151235	-0.00011170107212763708	0.91217911	21.36822891	0.89090267	0.033020352248333676	0.00281554	0.00021
-0.0019	-0.0107	0.0941	-0.0016510814723866359	1.2217304763960308e-05	-0.00015184364492350666	1.00245464	23.48297501	0.92999202	0.04960727415391778	0.00300622	0.00041
0.0005	0.0076	0.119	-0.001583013631558857	-0.00011344640137963142	-1.3962634015954635e-05	1.05702424	24.76129341	0.96531157	0.06218062789394612	0.00314647	0.0003
0.0051	-0.0251	0.0981	-0.0019460421159736775	-7.330382858376184e-05	-8.028514559173915e-05	1.13345897	26.55181313	0.98521384	0.08167467843932372	0.00361532	0.00051
